transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T023211,C01579,S009,2023-01-23 10:56:00,249.63,2924033999
T023212,C00527,S007,2023-08-09 18:11:00,330.4,6802797161
T023213,C00567,S013,2023-01-07 19:59:00,206.94,7039996681
T023214,C01525,S008,2024-09-13 16:18:00,470.98,8016054323
T023215,C00199,S008,2023-11-23 10:08:00,84.56,1497331646
T023216,C02528,S010,2025-08-09 09:33:00,256.75,5963047500
T023217,C01069,S001,2023-03-13 14:22:00,485.34,8469473491
T023218,C02566,S009,29-07-2023 08:55,225.3,
T023219,C00706,S015,2023-08-21 08:26:00,27.78,5327557264
T023220,C02120,S004,2023-04-30 19:09:00,34.09,2782305064
T023221,C02955,S014,2025-03-22 15:24:00,22.74,8342631452
T023222,,S011,2023-07-09 10:55:00,374.67,
T023223,C01959,S010,2023-07-12 09:29:00,302.66,
T023224,C01479,S007,2023-02-26 17:02:00,282.85,4057481628
T023225,C01186,S006,2024-11-26 13:27:00,89.42,2094160272
T023226,C02983,S014,2025-04-04 16:40:00,204.41,3112676111
T023227,C02914,S005,2024-12-15 20:44:00,391.46,7441493457
T023228,C03124,S011,2024-07-06 12:09:00,441.42,9308792057
T023229,C00792,S009,17-02-2024 17:19,81.78,2583177321
T023230,C01410,S001,2024-04-25 15:58:00,58.34,8992287737
T023231,C01055,S002,2025-07-06 19:22:00,217.14,1959568572
T023232,C02682,S012,2023-11-12 09:06:00,65.8,8824219578
T023233,C02267,S006,2024-11-29 13:48:00,305.6,3332368692
T023234,C01633,S011,2025-08-22 09:58:00,287.8,8478159988
T023235,C03914,S003,2023-08-31 20:43:00,29.49,7888218081
T023236,C00474,,2025-08-03 17:57:00,288.9,
T023237,C04877,S012,2023-06-17 10:06:00,99.18,27885
T023238,C00552,S010,2023-11-18 19:55:00,63.52,7222482766
T023239,C03847,S014,2023-05-12 19:32:00,296.78,2099187378
T023240,C01818,S007,2023-05-21 10:36:00,71.59,6957431032
T023241,C04323,S007,2023-01-21 21:58:00,383.56,2014291012
T023242,C00386,S001,2025-04-03 14:46:00,464.36,
T023243,C01849,S007,2025-08-18 19:15:00,489.78,unknown
T023244,C01656,S012,2023-04-22 17:36:00,210.2,1987120905
T023245,C04969,S003,2025-04-04 21:18:00,351.94,4759872384
T023246,C04933,S013,2023-10-29 21:24:00,112.16,3844207439
T023247,C00960,S005,2025-08-16 19:51:00,52.94,1855799407
T023248,C03116,S007,2025-01-07 12:16:00,199.68,4118784027
T023249,C02650,S007,2023-06-11 10:46:00,341.61,7755819112
T023250,C00768,S011,2023-06-14 17:53:00,223.75,7904064049
T023251,C00830,S013,2023-08-17 19:53:00,328.36,7096685858
T023252,,S005,2023-04-16 08:15:00,38.2,
T023253,C02231,S013,2024-02-26 16:28:00,354.42,4473900433
T023254,C00612,S014,2024-02-08 21:19:00,122.44,7097765068
T023255,C01075,S004,16-06-2025 14:08,137.88,4338968236
T023256,C01330,S002,2024-11-27 15:48:00,233.21,7348961410
T023257,,S007,2024-01-01 18:11:00,79.93,
T023258,,S010,2024/11/13,435.78,
T023259,C02241,S014,2024-06-08 13:58:00,187.09,
T023260,C00824,S006,2023-05-04 09:30:00,420.69,6513980247
T023261,C01617,S012,2023-12-01 12:55:00,204.9,1231505971
T023262,C00365,S008,2023-05-20 10:14:00,476.52,2037407436
T023263,C04454,S003,2025-07-09 16:25:00,,27638
T023264,C01010,S003,2024/06/17,43.58,7626018981
T023265,C03762,S003,2024-02-13 09:18:00,353.41,6618949265
T023266,C01718,S004,2025-02-25 16:15:00,106.52,5586344531
T023267,C02347,S009,2024-03-21 10:14:00,252.91,2718724331
T023268,C01437,S011,2024-02-01 10:27:00,348.91,4821449635
T023269,C03453,S014,2024-02-07 16:31:00,169.61,5492402098
T023270,C04219,,2023-07-13 21:08:00,314.05,3401421774
T023271,C01415,S008,2023-10-17 10:55:00,97.22,7077932005
T023272,C01197,S012,2023-08-15 12:27:00,111.31,2133686324
T023273,,S010,2023-03-24 09:57:00,92.18,
T023274,C00995,S005,2023-10-20 10:31:00,312.51,unknown
T023275,C03167,S013,2024-10-04 08:56:00,161.68,2694065362
T023276,C00475,S005,2023/09/02,441.02,7191397254
T023277,C03068,S015,2023-12-06 13:18:00,287.17,5419225282
T023278,C02532,S001,2023-06-13 11:23:00,368.61,5004204172
T023279,C00538,S013,2024-12-03 18:06:00,135.63,2008364846
T023280,C03219,S005,2024-03-26 16:32:00,183.08,6376655423
T023281,C02201,S013,2024-02-22 08:39:00,284.32,7712432675
T023282,C01085,S002,2024-04-02 08:46:00,383.95,
T023283,C01736,S013,2024-02-14 10:58:00,125.15,
T023284,C02442,S014,2025-04-28 12:17:00,23.4,
T023285,C00465,S004,2024-09-13 18:15:00,,7722057136
T023286,C04787,S009,2023-06-26 18:37:00,403.85,4262219632
T023287,C03316,S003,2023/02/09,438.22,4583162978
T023288,C00506,S004,2023-06-19 13:05:00,283.09,8203604144
T023289,C04099,S003,2024-10-29 14:49:00,96.86,9625309158
T023290,C01592,S003,2023-05-23 19:19:00,,7794100148
T023291,C02951,S008,2025-03-05 09:19:00,20.83,unknown
T023292,C01365,S004,2025-03-15 15:14:00,443.77,
T023293,C03645,S005,2024-10-06 12:29:00,89.4,94852
T023294,C03584,S002,2025-06-24 12:47:00,428.93,3519630930
T023295,C02739,S002,2024-03-05 16:53:00,89.87,2843092218
T023296,C01187,S001,2024-05-24 08:32:00,355.49,
T023297,C01244,S015,2023-12-20 17:34:00,126.7,
T023298,C01882,S004,,226.3,
T023299,C00721,S003,2023-02-03 19:51:00,428.78,2324652593
T023300,C01665,S005,2025-05-15 09:35:00,429.58,2911532652
T023301,C03406,S005,2025-03-10 13:58:00,477.62,8946021681
T023302,C04144,S008,2023-03-27 15:34:00,337.16,1198441475
T023303,C01640,S008,2023-12-10 13:23:00,321.33,
T023304,C01156,S002,2023/09/17,429.07,7295847450
T023305,C04155,S015,2023-09-26 16:28:00,80.85,1308281700
T023306,C04460,S008,2025-01-29 20:29:00,496.04,5199361808
T023307,C02023,S002,2024-02-05 17:56:00,452.61,7695093153
T023308,C00141,S013,2025-07-14 14:50:00,360.2,5405746702
T023309,C03445,S004,2024/03/23,474.57,42144
T023310,C03900,S002,18-10-2023 15:50,419.22,8141256624
T023311,C00095,S010,2024-09-09 08:49:00,421.88,1557110145
T023312,C02942,S009,,248.66,1927793468
T023313,C02914,S011,2025-05-30 14:21:00,295.36,7441493457
T023314,C01864,S008,2025-06-18 14:12:00,397.63,
T023315,,S005,2024/08/16,223.12,
T023316,C02110,S008,2025-07-02 08:16:00,281.15,2358403760
T023317,C03375,S002,2025-07-27 15:42:00,427.31,
T023318,C02554,S011,2024-08-25 13:33:00,39.81,8785222919
T023319,C01223,S003,2023-06-03 18:18:00,158.39,7506024928
T023320,C02990,S009,2023-06-23 10:22:00,491.66,3778946989
T023321,C03660,S003,2024-12-05 12:02:00,434.65,4343578563
T023322,C04869,S004,2024-02-03 11:26:00,122.79,1317161966
T023323,C01866,S009,2025-01-10 08:00:00,290.75,
T023324,C00327,S014,2025-02-26 15:42:00,425.1,4788608923
T023325,C04945,S005,2025-05-15 15:15:00,142.05,
T023326,C03082,S005,2023-05-29 10:55:00,323.41,7589580571
T023327,C04729,S001,2023-11-08 13:54:00,,3672668309
T023328,C00509,,2025-05-29 17:37:00,146.05,6134384186
T023329,C01682,S009,2024-02-09 08:56:00,120.13,4251897661
T023330,C00662,S013,2024-11-24 17:07:00,475.02,5676604982
T023331,C04172,S012,2025-01-21 13:34:00,424.6,9435008099
T023332,C04407,S013,2025-06-10 15:52:00,375.58,8147932022
T023333,C02485,S001,,368.3,1832634151
T023334,C00942,S004,2025-04-05 21:19:00,362.78,
T023335,C00619,S004,2023-04-05 16:08:00,398.88,1995554990
T023336,C02913,S015,2024-08-26 16:01:00,219.89,91584
T023337,C02504,S005,2025-06-22 16:41:00,290.24,6611232979
T023338,C03445,S002,2025-07-11 13:36:00,258.72,42144
T023339,C01499,S006,10-03-2025 08:07,454.41,4993651430
T023340,C01980,S009,2024-01-11 14:08:00,130.8,5537582465
T023341,C00116,S012,2025-08-09 20:33:00,270.93,unknown
T023342,C03007,S001,2024-11-08 19:06:00,40.26,5352986193
T023343,C02091,S012,2024-10-07 17:28:00,190.9,9993255109
T023344,C04606,S009,2025-03-31 13:19:00,79.8,8951951769
T023345,C03180,S003,04-06-2025 16:58,487.44,
T023346,C01959,S001,2023-04-18 12:04:00,86.75,
T023347,C01307,S007,2024-12-24 10:24:00,449.53,6394130061
T023348,C04537,S010,2023/07/23,403.63,1033678165
T023349,C00088,S012,2024-12-10 13:40:00,143.02,65347
T023350,C01617,S006,2025-09-27 12:00:00,277.3,1231505971
T023351,C04718,S010,2025-06-30 18:22:00,82.86,2918438120
T023352,C03253,S007,2024-04-05 15:05:00,242.53,8324523314
T023353,,S008,2025-04-30 13:47:00,406.22,
T023354,C01025,S002,2023-09-16 21:27:00,487.46,9893261935
T023355,C04159,S001,2024-11-29 21:44:00,149.03,3186020415
T023356,C01027,S003,2024-10-07 19:30:00,325.03,6941898452
T023357,C01221,S011,2025-02-13 21:54:00,343.97,8128611461
T023358,C00972,S006,2023-08-14 08:14:00,419.66,2129171481
T023359,C00790,S009,2024-02-04 11:53:00,94.34,2596952196
T023360,C04762,S007,2023-10-29 18:02:00,33.49,
T023361,C02969,S015,2024-12-07 21:29:00,429.89,
T023362,C03156,S008,2025-07-03 18:05:00,54.62,
T023363,C04766,S006,2025-07-28 11:45:00,289.54,
T023364,C01146,S013,2023-10-08 14:45:00,392.81,3429731339
T023365,C00035,S002,2023-04-24 19:47:00,18.56,8629739692
T023366,,S003,2024-02-01 15:28:00,469.91,
T023367,C02510,S003,2024-06-04 17:08:00,431.37,
T023368,C02368,S002,2025-04-27 18:49:00,377.49,5739557108
T023369,C00314,S003,2025-02-20 11:10:00,427.2,6395488496
T023370,C02237,S001,2024-02-14 15:15:00,478.57,6748325380
T023371,C01421,S002,2024/07/20,387.41,4908868449
T023372,C01354,S006,2023-04-02 17:11:00,104.45,5546072636
T023373,C01105,S013,2024-03-17 20:36:00,350.86,6565102758
T023374,C01640,S009,2023-08-22 16:40:00,61.95,8817818594
T023375,,S006,2024-11-28 13:10:00,489.92,
T023376,C01518,S006,2025-03-22 08:37:00,74.16,
T023377,C04905,,2025-02-25 08:40:00,142.91,4131998385
T023378,C04665,S015,2023-05-22 11:56:00,393.64,7171493496
T023379,C02840,S007,2025-08-01 13:53:00,359.63,2653848087
T023380,C04914,S009,2025-03-04 18:35:00,415.2,3836519598
T023381,C04960,S006,2024-06-02 11:32:00,134.46,8765393676
T023382,C01755,S006,2024-07-14 14:38:00,347.76,
T023383,C02193,S004,2023-03-01 14:03:00,105.13,5485442097
T023384,C04792,S003,2023-01-03 09:58:00,344.22,9223034628
T023385,C03002,S014,2023-11-01 10:31:00,383.57,6119671904
T023386,C01063,S009,2023-09-26 12:13:00,46.26,1606155837
T023387,C03429,S007,2025/05/04,51.08,3782074333
T023388,C01036,S008,2023-12-05 17:52:00,,2978842645
T023389,C01669,S006,2024-12-23 14:09:00,14.27,1619881290
T023390,C01126,S006,2025-09-27 18:47:00,240.8,7281786436
T023391,C01207,S014,2024-02-21 19:08:00,66.75,
T023392,C00028,S007,2024-10-08 09:42:00,239.92,4719739850
T023393,C04407,S002,2024-01-23 12:47:00,433.95,8147932022
T023394,C01456,S006,2025-05-01 17:59:00,196.47,5106933123
T023395,C00442,S004,07-04-2023 18:10,51.43,unknown
T023396,C00445,S002,02-04-2023 14:57,265.57,9374310140
T023397,C02763,S012,2024-06-26 14:30:00,301.07,1864972999
T023398,C04968,S009,2024-10-09 12:59:00,174.77,7754323702
T023399,C00721,S012,2025-01-08 18:05:00,150.47,2324652593
T023400,,S014,2023-06-07 08:36:00,356.08,
T023401,C02161,S006,2025-03-08 19:08:00,282.09,9951935741
T023402,C02792,S014,2024-09-10 14:10:00,105.09,1285337959
T023403,C01449,S007,2025-04-26 12:25:00,10.13,2902331033
T023404,C01478,S011,2025-06-14 09:29:00,367.42,3506103128
T023405,C02096,S009,2023-03-06 12:51:00,321.21,2231807933
T023406,C01550,S003,2024-08-28 15:09:00,308.64,4963773586
T023407,C04583,S003,2024-11-10 08:30:00,187.76,2578607238
T023408,C00227,S006,2024-06-13 11:56:00,429.54,
T023409,C01159,S012,2025-04-23 09:12:00,26.28,3061620291
T023410,C04034,S012,2024-11-12 12:26:00,333.5,4488498515
T023411,C04160,S015,2023-09-13 13:52:00,234.56,4051498342
T023412,C00533,S002,2023-10-16 14:00:00,58.81,2757283665
T023413,C04867,S014,2023-11-09 20:49:00,92.24,7201734548
T023414,C03444,S011,2024-02-08 19:57:00,135.74,5952653175
T023415,C01347,S005,2023-11-16 11:09:00,293.89,
T023416,C02244,S003,2025-05-09 09:59:00,467.22,6492403528
T023417,C01462,S007,2024-03-17 13:27:00,360.9,3401900168
T023418,C00748,S005,2024-12-08 09:01:00,16.33,8689877175
T023419,C01434,S006,2025-06-19 12:36:00,189.65,
T023420,C02869,,2025-08-27 19:21:00,487.52,unknown
T023421,C04117,S012,2024-04-16 20:10:00,114.63,7886720540
T023422,C01787,S012,2023-04-29 18:53:00,82.77,9519290143
T023423,C01713,S001,2024-06-12 20:30:00,269.85,6978693470
T023424,C02314,S014,2024-08-09 13:03:00,231.53,9645620186
T023425,C03194,S010,2025-06-15 19:43:00,176.26,7822971912
T023426,C03734,S010,2025-05-05 09:25:00,315.58,1597089764
T023427,C01617,S003,2024-10-14 15:23:00,11.73,1231505971
T023428,C02901,S015,2023-11-16 15:32:00,238.2,9149304138
T023429,C01913,S002,2023-05-30 17:07:00,104.73,
T023430,C03551,,2025-08-11 21:17:00,223.74,4874655232
T023431,C00814,S011,2023-01-08 15:09:00,25.0,
T023432,C01263,,2023-05-23 13:36:00,25.33,5105325084
T023433,C02104,S012,2023-11-30 13:00:00,441.58,1606727630
T023434,,S005,2025-02-19 19:00:00,21.45,
T023435,C02837,S002,2024-09-23 19:21:00,266.4,9033303553
T023436,C04825,S008,2024-03-26 19:03:00,172.98,9505201345
T023437,C00508,S001,22-02-2025 19:28,114.59,5252563910
T023438,C02263,S007,2024-02-06 15:07:00,161.69,
T023439,C02074,S007,2023-04-27 17:53:00,207.88,
T023440,C02964,S008,2025-05-27 15:59:00,246.74,unknown
T023441,C04044,S009,2023-05-01 17:43:00,366.37,
T023442,C04200,S012,,252.46,7935241301
T023443,C03338,S009,2023-08-15 19:13:00,386.91,
T023444,C03179,S009,2024-02-19 16:47:00,268.31,4653518914
T023445,C04744,S013,31-03-2024 10:47,78.28,3009347156
T023446,C01886,S011,2025-09-11 16:01:00,34.74,6594684950
T023447,C04157,S006,2024-12-16 09:34:00,338.92,
T023448,C04613,S008,2024-06-14 12:02:00,174.58,5936669733
T023449,C02438,S013,2023-05-15 08:13:00,114.43,
T023450,C03619,S008,2024-07-17 15:26:00,321.45,5513729160
T023451,C01855,,2024-12-18 18:42:00,,6754381382
T023452,C00792,S014,2025-01-05 20:17:00,330.38,2583177321
T023453,C02902,S002,2023-11-19 17:24:00,188.84,4694273142
T023454,C01000,S001,2024-02-01 11:13:00,299.87,9495224876
T023455,C02252,S012,2024-01-14 08:54:00,493.91,1214180493
T023456,,S009,2023-10-12 13:29:00,73.3,
T023457,C00442,S003,2023-12-12 10:04:00,201.93,unknown
T023458,C00160,S007,2023-04-24 15:05:00,140.45,6325763519
T023459,C02990,S012,2023-06-28 18:27:00,434.33,3778946989
T023460,C01635,S006,2023-04-22 15:38:00,427.14,7399022880
T023461,C02066,S011,2023-11-24 21:25:00,124.42,5442882311
T023462,C02001,S011,2024-11-21 20:40:00,472.88,
T023463,C00442,S013,2023-02-01 15:06:00,144.71,unknown
T023464,C00019,S010,2025-02-23 16:50:00,282.63,5131078038
T023465,C04495,S002,2025-06-06 08:47:00,315.67,
T023466,C01088,S012,,73.19,
T023467,C02104,S008,2025-03-12 18:58:00,73.18,1606727630
T023468,C04859,S015,2024-01-10 17:21:00,367.16,3466440348
T023469,C04122,S003,2025-09-12 19:11:00,381.95,6367058306
T023470,,S003,2025-03-30 12:26:00,181.77,
T023471,C02512,S002,2024-01-21 11:43:00,139.89,5261413175
T023472,C03624,S001,2023-11-25 14:41:00,281.81,5951206699
T023473,C03464,S008,2024-08-07 09:10:00,80.38,3631331499
T023474,C03780,S007,2023-07-02 09:38:00,384.08,5527775712
T023475,C02252,S002,2023-07-06 21:38:00,21.75,1214180493
T023476,C00878,S011,2023-03-09 11:25:00,106.36,5946559959
T023477,C02290,S009,2023-11-03 13:01:00,497.04,3094124537
T023478,C03208,S007,2023-10-15 14:26:00,321.33,
T023479,C03001,S009,2024-10-05 09:30:00,372.09,1563693332
T023480,C00367,S010,2024-06-08 09:27:00,48.36,9096337828
T023481,C00331,S003,2024-02-06 18:24:00,33.99,4254194359
T023482,C04824,S003,2025-07-16 21:34:00,356.01,3558467949
T023483,C00756,S008,2024-02-29 19:15:00,352.37,
T023484,,S003,2025-01-27 18:59:00,338.09,
T023485,C03817,S006,2024-12-21 13:05:00,128.6,
T023486,C02023,S002,2024-08-18 19:04:00,142.71,7695093153
T023487,C00918,S011,2024-09-13 14:28:00,203.88,
T023488,C02311,S011,2024-08-17 09:46:00,253.5,1413348884
T023489,C02810,S012,2023-12-29 19:50:00,166.07,1324023852
T023490,,S001,2025-07-26 12:28:00,227.43,
T023491,C04603,S010,2024-11-26 18:58:00,265.38,5159067696
T023492,,S006,2025-09-19 16:11:00,409.32,
T023493,C03295,S006,2025-06-20 12:50:00,470.39,8788904283
T023494,C00533,S008,2025-02-21 16:56:00,335.07,2757283665
T023495,C01928,S007,,98.27,3445793488
T023496,C03687,,2023-02-27 15:13:00,180.38,5598850084
T023497,C01116,S011,2023-02-20 18:58:00,460.11,
T023498,C02918,S013,2023-11-04 09:49:00,276.87,
T023499,C00764,S002,2023-02-12 14:28:00,287.86,9114966900
T023500,C00507,S008,2025-02-19 12:09:00,361.61,
T023501,C02583,S009,2025-02-28 13:44:00,414.24,1127264587
T023502,C03365,S007,2023-11-01 19:15:00,335.22,
T023503,C00536,S003,2024-01-24 20:21:00,294.58,6562244415
T023504,C04595,S001,2023-04-15 16:43:00,341.0,2538474331
T023505,C01121,S001,2024-03-03 13:08:00,483.5,6471175585
T023506,C00573,S013,2023-06-29 17:16:00,372.92,2538322660
T023507,C01024,S010,2023-06-20 16:55:00,332.54,1202468092
T023508,C00844,S004,2023-07-07 09:47:00,402.58,7147457188
T023509,,S015,2025-05-03 21:50:00,461.45,
T023510,C03971,S011,2023-11-20 21:20:00,239.82,
T023511,C02461,S013,2025-07-30 11:43:00,477.11,
T023512,C01912,S013,2024-11-13 19:57:00,471.34,6325201029
T023513,C04755,S011,2024-07-27 15:33:00,215.38,8212888973
T023514,,S011,2023-03-29 17:23:00,304.83,
T023515,C00826,S005,2024-10-18 10:47:00,291.41,
T023516,C01352,S005,2024-02-09 10:55:00,153.54,1649930441
T023517,C01181,S011,2024-11-19 12:12:00,440.45,8526558087
T023518,C02474,S003,2023-09-18 10:53:00,422.84,
T023519,C01438,S002,2025-09-15 20:33:00,430.21,3142264771
T023520,C02544,S009,2025-08-24 08:48:00,305.47,7569431075
T023521,C03335,S005,2023-03-23 18:02:00,206.64,8209031542
T023522,C03869,S005,2024-02-19 20:07:00,22.59,
T023523,C03513,S001,2024-07-16 09:37:00,410.59,5643600423
T023524,C01036,S012,2023-11-21 13:26:00,271.51,
T023525,C00550,S010,2025-08-13 11:12:00,80.49,9581442518
T023526,C02696,S013,2025-01-28 12:33:00,133.62,2878966105
T023527,C01012,S012,2024-10-05 11:57:00,467.15,3238726065
T023528,C00434,S011,2023-02-26 08:30:00,104.71,1218243337
T023529,C02611,S013,2024-03-18 21:06:00,321.99,6539715459
T023530,C01617,S009,,52.84,
T023531,C03755,S011,2024-06-25 11:53:00,265.0,
T023532,C01550,S011,2025-01-09 14:37:00,94.3,4963773586
T023533,C04905,S005,2024-04-21 08:34:00,115.18,4131998385
T023534,C03772,S008,2024-05-07 19:08:00,240.84,3147386484
T023535,C00290,S001,2025-03-19 19:07:00,406.04,7105831479
T023536,C02515,S014,2023-05-30 16:19:00,376.35,
T023537,C02790,S004,2024-07-16 18:39:00,175.5,
T023538,C03447,S014,2023-05-23 08:50:00,404.95,3208448689
T023539,C02472,S014,2023-10-03 09:21:00,243.79,1702619386
T023540,C02399,S006,2025-09-24 13:51:00,38.24,2001522478
T023541,C01816,S006,2024-12-03 17:50:00,411.88,
T023542,C01342,S007,2024-12-16 12:15:00,51.49,
T023543,C04728,S004,2025-04-06 17:32:00,113.63,9283671031
T023544,C01565,S002,2025-06-02 12:58:00,206.53,1972024468
T023545,C00324,S005,2024-02-29 11:41:00,279.11,5284854788
T023546,C00827,S011,2023-03-24 20:59:00,258.44,4979780505
T023547,C04286,S015,2024-03-30 17:17:00,215.3,4028142692
T023548,C02902,S002,2023-04-13 12:38:00,313.97,4694273142
T023549,C03881,S007,2023-08-29 18:53:00,414.9,7981861155
T023550,C04035,S008,2023-04-15 18:44:00,420.92,5042336569
T023551,C04102,S006,2024-12-25 18:28:00,52.97,2388576941
T023552,C02736,S009,2025-08-05 19:26:00,468.94,7455979323
T023553,C00891,S015,2024-11-19 11:43:00,307.04,1623908472
T023554,C00738,S002,2023-11-09 12:08:00,66.87,7158332874
T023555,C02837,S010,2024-03-10 15:28:00,471.14,9033303553
T023556,C01807,,2025-07-20 09:50:00,367.77,5134899115
T023557,C02774,S005,2024-07-11 19:13:00,277.12,7244117736
T023558,C02473,S006,2025-05-27 15:23:00,409.04,8232767764
T023559,C02971,S005,2023-03-05 12:28:00,188.39,1508239017
T023560,C00173,S008,2025-03-03 18:34:00,345.67,6699203667
T023561,C00179,S015,2023-06-09 17:30:00,448.69,4017399761
T023562,C03576,S011,2025-01-08 18:50:00,43.73,8761488432
T023563,C00982,S005,2025-05-12 17:22:00,316.52,5106849360
T023564,C03243,S005,2025-04-20 12:11:00,436.57,8246258074
T023565,C02718,S010,2024-06-24 10:16:00,454.98,unknown
T023566,C04918,S014,2024-12-27 14:02:00,287.47,7038783405
T023567,,S008,2023-08-19 09:35:00,32.98,
T023568,C02038,S011,2023-03-08 21:15:00,40.64,3702211148
T023569,C03045,S014,2023-03-05 11:18:00,111.04,5013112278
T023570,C00555,S013,2024-10-21 10:34:00,,
T023571,C01900,S003,2025-04-25 18:02:00,340.93,9718614778
T023572,C03649,S004,2023-07-29 09:07:00,218.85,6354962059
T023573,C03080,S003,2025-01-18 11:49:00,461.74,5602707701
T023574,C02406,S011,2023-07-21 11:58:00,443.97,9239781793
T023575,C00885,S013,2023-07-12 13:28:00,470.65,4119350149
T023576,C04003,S007,2025-05-06 16:59:00,351.15,7437680977
T023577,C01349,S003,2024-04-15 09:46:00,351.7,69425
T023578,C04083,S010,2023-04-06 15:30:00,212.2,
T023579,C03020,S007,2025-03-30 10:41:00,298.82,8574223143
T023580,C01836,S012,2025-05-07 18:16:00,266.93,2168476117
T023581,C00218,S004,16-10-2024 08:20,287.41,4733119085
T023582,C01152,S010,2023-06-30 17:49:00,227.75,9012552142
T023583,C04453,S008,2023-10-23 10:27:00,45.84,5501815763
T023584,C04069,S011,2025-06-19 21:32:00,495.99,5082972807
T023585,C02842,S015,2023-10-28 10:28:00,323.13,8757967787
T023586,C02305,S009,2024-02-22 18:07:00,43.64,6583491736
T023587,C03206,S008,2024-03-27 19:35:00,269.94,2389037584
T023588,C02305,S002,2023-12-07 11:38:00,213.46,6583491736
T023589,C03193,,2023-08-21 19:32:00,275.95,4763639612
T023590,C01512,S002,2024-04-11 20:26:00,80.83,4535922343
T023591,C04182,S014,2023-07-02 11:45:00,403.58,4135947403
T023592,C03479,S011,2023-08-28 20:51:00,291.77,7294302883
T023593,C01631,S013,2025-01-25 14:47:00,260.42,
T023594,C04144,S009,2023-02-22 09:44:00,132.64,1198441475
T023595,C02423,S002,2024-06-03 10:33:00,125.37,1184287880
T023596,C00870,S003,2023-01-11 10:39:00,336.78,1923086342
T023597,C00399,S015,2025-03-14 14:07:00,13.04,1842590298
